,Shapiro_val,Shapiro_p,Skewness,Kurtosis,AIC,BIC,SMSE,MSLL,marker
rostralmiddlefrontal_rh_alpha_connectivity,0.9990552265363988,0.8815711244644191,-0.0060068016089652,-0.1035634498941764,[2772.25328622],[2970.36253973],0.969827916557998,-0.0361303317585286,rostralmiddlefrontal_rh_alpha_connectivity
superiorfrontal_lh_alpha_connectivity,0.9986583997877092,0.6219955177716489,0.0046511747534055,-0.0376823898149836,[2875.12502138],[3073.27248376],0.9919768188907806,-0.0124029698069452,superiorfrontal_lh_alpha_connectivity
superiorfrontal_rh_alpha_connectivity,0.9985097072887372,0.5181990173272207,0.0300529270730248,-0.0908537890150871,[2833.55393],[3031.77762892],0.9845128632488148,-0.010633540093156,superiorfrontal_rh_alpha_connectivity
superiorparietal_lh_alpha_connectivity,0.9983331837716168,0.4082212284819643,0.0410351608349434,-0.0554789581961272,[2763.5266365],[2961.75045175],0.9818482245394592,-0.0025050809826729,superiorparietal_lh_alpha_connectivity
superiorparietal_rh_alpha_connectivity,0.9973122736206452,0.0778300969267851,0.0495977243882618,0.0244983251267232,[2779.49112972],[2977.75300121],0.9815171003196702,-0.0060837367425129,superiorparietal_rh_alpha_connectivity
superiortemporal_lh_alpha_connectivity,0.99904483111925,0.8743667431593753,0.0214067935700252,-0.1109930574106363,[2845.26468761],[3043.5264863],0.9852009771657584,-0.0164223471695602,superiortemporal_lh_alpha_connectivity
superiortemporal_rh_alpha_connectivity,0.9989602810975288,0.8255738534514679,0.0322257957865863,-0.1164413941565341,[2823.50726225],[3021.76894498],0.967428982153745,-0.0729100094220859,superiortemporal_rh_alpha_connectivity
supramarginal_lh_alpha_connectivity,0.9989453375688756,0.8151873246194328,0.0076064935766171,-0.0271488596889351,[2843.0208068],[3041.35864541],1.0002585760949982,0.0348162244740151,supramarginal_lh_alpha_connectivity
supramarginal_rh_alpha_connectivity,0.9984086133100772,0.4516343897952821,-0.0021929687957478,-0.1208784654181394,[2829.54751276],[3027.84745524],0.9948498964327146,0.0121793176899349,supramarginal_rh_alpha_connectivity
temporalpole_lh_alpha_connectivity,0.9983366977272096,0.4110978226301747,-0.0080197299307287,0.0291754395284344,[2790.3809919],[2988.5665573],0.9770270464479732,-0.0534075386692215,temporalpole_lh_alpha_connectivity
temporalpole_rh_alpha_connectivity,0.9967238902232862,0.0281439589119131,-0.0863078779066485,0.0839900657748002,[2782.86229955],[2981.08594971],0.972254517368981,-0.0343106794842033,temporalpole_rh_alpha_connectivity
transversetemporal_lh_alpha_connectivity,0.9972795400225254,0.0735491869635961,-0.0062945919573968,-0.2075481995095076,[2859.73369039],[3057.99546689],0.9959907113255986,-0.0010958465299557,transversetemporal_lh_alpha_connectivity
transversetemporal_rh_alpha_connectivity,0.9987646662881228,0.6976336936276375,-0.0142290504360675,-0.0971569338403868,[2848.40299741],[3046.51216501],0.9834974479444925,-0.0171647865061593,transversetemporal_rh_alpha_connectivity
bankssts_lh_beta_connectivity,0.9981183450348516,0.2970377144215007,0.0436169103609521,-0.0225361462100406,[2714.6429418],[2912.86660188],0.9875800347861088,0.0694695224287397,bankssts_lh_beta_connectivity
bankssts_rh_beta_connectivity,0.9990495583320232,0.8781771203135449,0.0412397428750796,0.0416635526623139,[2691.47574101],[2889.62302371],0.9684463697917596,0.0505437285721006,bankssts_rh_beta_connectivity
caudalanteriorcingulate_lh_beta_connectivity,0.9992788920128642,0.9671613855250052,0.0125159792897821,0.0347963563541338,[2757.24903849],[2955.58690134],0.9733675066379583,-0.0278724255296364,caudalanteriorcingulate_lh_beta_connectivity
caudalanteriorcingulate_rh_beta_connectivity,0.9992832693325266,0.9684018780776634,-0.0051726134481231,0.0785795311515689,[2719.71889973],[2918.0188267],0.9868376418837956,0.0364795139194231,caudalanteriorcingulate_rh_beta_connectivity
caudalmiddlefrontal_lh_beta_connectivity,0.9990236891465322,0.8618650311279092,0.0070767247197836,0.0406400208052804,[2776.42517231],[2974.76315306],0.9806629707119424,0.0023005865471355,caudalmiddlefrontal_lh_beta_connectivity
caudalmiddlefrontal_rh_beta_connectivity,0.9990162796307906,0.8576847005743757,0.0288497731949381,0.0182548148221211,[2754.31338683],[2952.65132215],0.992218388575666,0.0700670021304828,caudalmiddlefrontal_rh_beta_connectivity
cuneus_lh_beta_connectivity,0.9976400793971816,0.1382355114188261,0.0824022594562308,0.0867739549649675,[2734.75334299],[2932.8624832],0.972183840434058,0.0020113253662265,cuneus_lh_beta_connectivity
cuneus_rh_beta_connectivity,0.998496591677778,0.5155618479254973,0.0226505413119987,0.1421438994039316,[2718.72292684],[2916.6787507],0.9794723128121346,0.0003418618883595,cuneus_rh_beta_connectivity
entorhinal_lh_beta_connectivity,0.9978199276738672,0.1857115909085018,0.0393237223611451,0.0592027863989832,[2651.19525725],[2849.34264772],0.980264045453856,0.1064607917841962,entorhinal_lh_beta_connectivity
entorhinal_rh_beta_connectivity,0.9985469907727276,0.5423470238925383,0.0449231370688917,-0.0097572637498877,[2693.77366096],[2892.03548502],0.9701929393001736,0.0449973988031761,entorhinal_rh_beta_connectivity
frontalpole_lh_beta_connectivity,0.9972369729421516,0.0967514901755647,0.0823496934013392,0.1306546757560385,[2461.78444665],[2656.79373625],0.965025956162233,0.0651403837284588,frontalpole_lh_beta_connectivity
frontalpole_rh_beta_connectivity,0.9985356453996552,0.5329761153186683,-0.0071141829760968,0.154614024102814,[2701.02798144],[2899.36592251],0.9609095242076096,0.0731394764546237,frontalpole_rh_beta_connectivity
fusiform_lh_beta_connectivity,0.9981488504583242,0.3189816819079378,0.0461784844757356,0.0415033467739229,[2609.87040408],[2807.71090135],0.9933051984450718,0.2324019252479283,fusiform_lh_beta_connectivity
fusiform_rh_beta_connectivity,0.9987478190672012,0.6926430441542976,0.0400724684422243,0.0012425633495269,[2607.93314177],[2805.69662203],0.992642931141401,0.2061683513408746,fusiform_rh_beta_connectivity
inferiorparietal_lh_beta_connectivity,0.998091383696668,0.287160113229372,0.0459005173180847,-0.0046572202608179,[2785.94538953],[2984.05455943],0.9680431961918536,0.0108954295012924,inferiorparietal_lh_beta_connectivity
inferiorparietal_rh_beta_connectivity,0.9984887351079014,0.5043723564947474,0.0445386253612329,0.105742532043461,[2728.28609969],[2926.5097533],0.978600552498694,0.0429605618437641,inferiorparietal_rh_beta_connectivity
inferiortemporal_lh_beta_connectivity,0.9986574959269572,0.6254450738276556,0.0372412731043431,0.0136015631820036,[2678.93410187],[2876.89002032],0.9901056727327916,0.1493358738637058,inferiortemporal_lh_beta_connectivity
inferiortemporal_rh_beta_connectivity,0.9989015935953458,0.792597760297008,0.0364258334935125,0.0891485108469596,[2684.62824749],[2882.62255911],0.9891789310838914,0.1269285809641882,inferiortemporal_rh_beta_connectivity
insula_lh_beta_connectivity,0.9987135163305696,0.6569362426477057,0.0478880243899704,-0.0094134629110462,[2688.0568749],[2886.39484745],0.9742257654805048,0.0665750638183233,insula_lh_beta_connectivity
insula_rh_beta_connectivity,0.9988253822180582,0.7356069366409197,5.8719234474752736e-05,0.0855074269623359,[2777.12551802],[2975.46341919],0.9688102119811728,0.005216304652222,insula_rh_beta_connectivity
isthmuscingulate_lh_beta_connectivity,0.9982576580528958,0.375199579311112,0.0584391772768527,0.051107036383494,[2702.98317983],[2900.78525697],0.9899679611409696,0.1275205236291386,isthmuscingulate_lh_beta_connectivity
isthmuscingulate_rh_beta_connectivity,0.9983370551632414,0.4189341566927806,0.0572315199350716,-0.028976972395966,[2620.63182045],[2818.47238328],0.99556700804804,0.1879170299270339,isthmuscingulate_rh_beta_connectivity
lateraloccipital_lh_beta_connectivity,0.9975280385227364,0.1139927933667233,0.0837392735356239,0.0977071360375698,[2703.3569137],[2901.50434811],0.964893444555418,0.0155851562443082,lateraloccipital_lh_beta_connectivity
lateraloccipital_rh_beta_connectivity,0.9988723978909588,0.7683278275633012,0.0274536714155105,0.0476647107523109,[2706.47840953],[2904.77833428],0.971270197562826,0.0581939097532155,lateraloccipital_rh_beta_connectivity
lateralorbitofrontal_lh_beta_connectivity,0.9977013519981603,0.1495484698979428,0.0803966710270572,-0.0617215846502885,[2699.4273088],[2897.80326539],0.9611919058637224,0.0451114451253655,lateralorbitofrontal_lh_beta_connectivity
lateralorbitofrontal_rh_beta_connectivity,0.998645635638108,0.6105671322305581,0.0374986104618135,0.1076124702594847,[2772.22608209],[2970.48792342],0.9700188280201016,0.0322737430591882,lateralorbitofrontal_rh_beta_connectivity
lingual_lh_beta_connectivity,0.9973057865728684,0.0815535427380609,0.0655250039372355,-0.0782916911221929,[2622.75096647],[2820.47584294],0.9968042503417822,0.2443866618685261,lingual_lh_beta_connectivity
lingual_rh_beta_connectivity,0.9978389198501172,0.1958037832922259,0.0434018486707694,-0.0702958269775879,[2507.67913931],[2705.55812007],0.9874902592671156,0.2422156776468697,lingual_rh_beta_connectivity
medialorbitofrontal_lh_beta_connectivity,0.9989688858926724,0.8302930070061141,0.0365020327269081,-0.0689696403393145,[2670.32492494],[2868.62481934],0.9541727986493564,0.0281431647506064,medialorbitofrontal_lh_beta_connectivity
medialorbitofrontal_rh_beta_connectivity,0.9991126367706848,0.9071972644171584,0.0157988508580034,0.0850826487039091,[2737.56512561],[2935.9410468],0.9606953834718132,-0.0315931573465986,medialorbitofrontal_rh_beta_connectivity
middletemporal_lh_beta_connectivity,0.9987306873046808,0.6745211030839053,0.0237888593212781,0.0146752881107312,[2697.90424816],[2895.97512737],0.9771202419510592,0.1174146097061389,middletemporal_lh_beta_connectivity
middletemporal_rh_beta_connectivity,0.9984702374848,0.4966396716634348,0.0549087775343198,0.0615609744767464,[2694.61303697],[2892.64564069],0.9794027215323644,0.070911368941208,middletemporal_rh_beta_connectivity
paracentral_lh_beta_connectivity,0.9981563254081216,0.3124715167008466,0.0261919645773671,0.0213450898981459,[2732.7135404],[2931.05156688],0.976125340454264,0.0554031878282763,paracentral_lh_beta_connectivity
paracentral_rh_beta_connectivity,0.9987651712955544,0.6957470027677743,0.0346772440266658,-0.0555859587539866,[2795.71954482],[2993.94315049],0.9726421050244785,-0.0086210732492128,paracentral_rh_beta_connectivity
parahippocampal_lh_beta_connectivity,0.997360689570793,0.0880987570009927,0.0443346835904785,-0.0212462883423039,[2579.88322483],[2777.76230459],1.0005085230458572,0.3018571936938528,parahippocampal_lh_beta_connectivity
parahippocampal_rh_beta_connectivity,0.998354107797515,0.4306623005565627,0.0482125729385405,0.0986732150694171,[2619.10316391],[2816.86666649],0.9866951801315028,0.1727288015798816,parahippocampal_rh_beta_connectivity
parsopercularis_lh_beta_connectivity,0.9992665378444732,0.9637835266531828,0.0143140239579977,-0.0297717968704067,[2692.83172097],[2891.20765256],0.9546129768480136,0.038074825510562,parsopercularis_lh_beta_connectivity
parsopercularis_rh_beta_connectivity,0.9993339981170396,0.979323061603299,0.0229081178373903,-0.0180521433952307,[2733.49170168],[2931.79158865],0.9791511479052414,0.0456941204329561,parsopercularis_rh_beta_connectivity
parsorbitalis_lh_beta_connectivity,0.999183916456437,0.9371766963735572,0.0078888065280323,0.0182522436963141,[2727.85507512],[2926.23096466],0.9640037385232336,0.0087521860106875,parsorbitalis_lh_beta_connectivity
parsorbitalis_rh_beta_connectivity,0.9992872712171442,0.9692319884022912,0.027407310345268,0.0330796104962969,[2724.03082655],[2922.36874891],0.960271814981592,0.0140402740971536,parsorbitalis_rh_beta_connectivity
parstriangularis_lh_beta_connectivity,0.9991653987385536,0.9302837040942196,-0.0140600928824348,0.0639838405689938,[2720.05188561],[2918.38981072],0.9463559193062516,-0.0141197628976881,parstriangularis_lh_beta_connectivity
parstriangularis_rh_beta_connectivity,0.9973858354053464,0.086952099435407,0.0669298446243061,0.1897425621683024,[2710.12910571],[2908.54298871],0.9583732123257976,-0.0556878208616917,parstriangularis_rh_beta_connectivity
pericalcarine_lh_beta_connectivity,0.997099942588651,0.0541071079216333,0.0521681075537349,0.1056126980533358,[2759.16926609],[2957.39291061],0.9803062833289292,0.0377988518209826,pericalcarine_lh_beta_connectivity
pericalcarine_rh_beta_connectivity,0.9982999586731308,0.396002424101477,0.0482446696984476,0.0836770617173106,[2726.56983644],[2924.48726039],0.9759136527299956,0.0512008045482043,pericalcarine_rh_beta_connectivity
postcentral_lh_beta_connectivity,0.9983061395743238,0.391126002195083,0.0400733292287976,-0.0031789341715162,[2761.06650808],[2959.36639449],0.9838526079705996,0.0390126408693283,postcentral_lh_beta_connectivity
postcentral_rh_beta_connectivity,0.9987559398182811,0.6877414301870399,0.029041265750306,0.0874192296777889,[2781.50775925],[2979.80762671],0.969319512552519,-0.0224650375874441,postcentral_rh_beta_connectivity
posteriorcingulate_lh_beta_connectivity,0.9988284931227324,0.73844752686519,-0.0104006178309899,-0.0695156832403145,[2784.79794596],[2983.09777831],0.9789164960858884,0.0720411589733867,posteriorcingulate_lh_beta_connectivity
posteriorcingulate_rh_beta_connectivity,0.9983669715963706,0.4272144669921627,0.0373377624886251,0.0663121667652788,[2814.56402454],[3012.8258165],0.9806600650007964,0.016114991994854,posteriorcingulate_rh_beta_connectivity
precentral_lh_beta_connectivity,0.997609814014924,0.1290498791198393,0.008936329087865,0.1377980940230756,[2801.60775358],[2999.90767825],0.975182954156428,0.0059203209812398,precentral_lh_beta_connectivity
precentral_rh_beta_connectivity,0.9989772550338788,0.8353554391757692,0.0279506905988647,-0.0565850048432827,[2834.67969837],[3032.979643],0.9739606311218536,-0.0037519366472705,precentral_rh_beta_connectivity
precuneus_lh_beta_connectivity,0.9988732519778936,0.7695467453952567,0.0234707581604107,0.027890567842479,[2771.05154392],[2969.31337447],0.9716170692072078,0.0135854843494696,precuneus_lh_beta_connectivity
precuneus_rh_beta_connectivity,0.9991543169906334,0.9275477994906948,0.0207431189009916,-0.0204729976062272,[2747.28148858],[2945.39067481],0.9750120155346969,0.0093866614986117,precuneus_rh_beta_connectivity
rostralanteriorcingulate_lh_beta_connectivity,0.9993257608892894,0.977645873199196,0.0199081476697444,0.0234268537813573,[2702.71644819],[2901.05438997],0.963430252978954,0.0094429722539516,rostralanteriorcingulate_lh_beta_connectivity
rostralanteriorcingulate_rh_beta_connectivity,0.9992763798647712,0.966986049272226,-0.0008654463876975,0.061225615273512,[2760.52573634],[2958.74947745],0.9564441667544056,-0.0250318790248295,rostralanteriorcingulate_rh_beta_connectivity
rostralmiddlefrontal_lh_beta_connectivity,0.9985534444279534,0.5433252998240575,0.0425056424863561,0.0438044733842395,[2754.24081842],[2952.65468405],0.9581580099068084,0.0248566177093907,rostralmiddlefrontal_lh_beta_connectivity
rostralmiddlefrontal_rh_beta_connectivity,0.9992792638327088,0.9672551185132812,0.0224740363821314,0.0663214179961455,[2738.13319559],[2936.47122347],0.972985915288574,0.0611204677483988,rostralmiddlefrontal_rh_beta_connectivity
superiorfrontal_lh_beta_connectivity,0.9993493143267916,0.9818504006408872,0.0123561202314763,-0.0292359950421592,[2813.77010105],[3012.14592195],0.9746935485794124,-0.0321091464019551,superiorfrontal_lh_beta_connectivity
superiorfrontal_rh_beta_connectivity,0.9986404077193136,0.6085442059360212,0.0383787016267072,0.0923149643561664,[2801.84601069],[3000.03153782],0.9721542545451,-0.0103510026906475,superiorfrontal_rh_beta_connectivity
superiorparietal_lh_beta_connectivity,0.9997545487408004,0.999996977893149,0.0046282087176175,-0.0162994143715571,[2780.40501909],[2978.55235501],0.9749553913394738,0.0101946933350448,superiorparietal_lh_beta_connectivity
superiorparietal_rh_beta_connectivity,0.9988044017516212,0.7238939276400852,0.0223130939896543,0.0576804586787851,[2760.62531807],[2958.81087034],0.9765248921248718,0.0148933896701275,superiorparietal_rh_beta_connectivity
superiortemporal_lh_beta_connectivity,0.9983890770342247,0.439668254894544,0.0357638516607479,0.0740643451753095,[2713.61550498],[2911.91538826],0.9681265607849322,0.0698159885668851,superiortemporal_lh_beta_connectivity
superiortemporal_rh_beta_connectivity,0.9985851292009706,0.5709510053507828,0.0463121045781111,0.0364891030977436,[2743.37306149],[2941.52039478],0.9743541666928284,0.0113879881057009,superiortemporal_rh_beta_connectivity
supramarginal_lh_beta_connectivity,0.9992075545965942,0.9468327045995972,0.0272388234844667,0.0330121651462076,[2841.51724396],[3039.70284225],0.9751134611885908,-0.0271493356254835,supramarginal_lh_beta_connectivity
supramarginal_rh_beta_connectivity,0.9989588229991148,0.823583956845036,0.0220166541339217,0.0248841979165472,[2746.16208159],[2944.49998589],0.9736767454149846,0.0563743967346358,supramarginal_rh_beta_connectivity
temporalpole_lh_beta_connectivity,0.9986027181781072,0.5839402870650391,0.0316525157056212,0.0197123499928206,[2699.52678936],[2897.6359259],0.9614630238237536,0.013352262355679,temporalpole_lh_beta_connectivity
temporalpole_rh_beta_connectivity,0.9981475939572254,0.315262246791661,0.0136777006071684,0.0361691284969136,[2765.53105255],[2963.52521822],0.9771645392082412,0.021059257659825,temporalpole_rh_beta_connectivity
transversetemporal_lh_beta_connectivity,0.9988886650114008,0.7785451831249235,0.0089587250619395,0.0856317447546013,[2743.24897527],[2941.58691772],0.9818138379012268,0.0706591950640551,transversetemporal_lh_beta_connectivity
transversetemporal_rh_beta_connectivity,0.9977509154262,0.1630272979793496,0.0495128177637795,0.0371904170896373,[2786.24285997],[2984.58078845],0.9654528812279104,0.0485529996226923,transversetemporal_rh_beta_connectivity
bankssts_lh_gamma_connectivity,0.9974734063387136,0.1022891275512762,0.0611453152315727,0.2034856877154323,[2445.96928957],[2644.26919759],0.9352760836294276,0.1208733504083047,bankssts_lh_gamma_connectivity
bankssts_rh_gamma_connectivity,0.9978235510331092,0.1838934243352393,-0.0080738627218468,0.2653911032403604,[2423.5272468],[2621.86518878],0.922493162604744,-0.0034419816165797,bankssts_rh_gamma_connectivity
caudalanteriorcingulate_lh_gamma_connectivity,0.9979645141644414,0.2306707124741995,0.0471881504706144,0.1535256713930985,[2562.53291114],[2760.90895421],0.9405317339452114,-0.0258166232446719,caudalanteriorcingulate_lh_gamma_connectivity
caudalanteriorcingulate_rh_gamma_connectivity,0.9964553778935804,0.0177756748210749,0.077505237081072,0.1702163985067661,[2487.42040229],[2685.60591155],0.9319362379153184,-0.0235141213354086,caudalanteriorcingulate_rh_gamma_connectivity
caudalmiddlefrontal_lh_gamma_connectivity,0.9975819449474036,0.1226473209223744,0.0806252068577415,0.1112047475899018,[2482.36279964],[2680.70079067],0.96005247091856,0.1593775753351093,caudalmiddlefrontal_lh_gamma_connectivity
caudalmiddlefrontal_rh_gamma_connectivity,0.9960533122904957,0.0087131565241043,0.0710782070702781,0.3996215965790126,[2414.16731551],[2612.50523044],0.9483914474752037,0.1487164797044046,caudalmiddlefrontal_rh_gamma_connectivity
cuneus_lh_gamma_connectivity,0.9971078591995514,0.0541225821349723,0.0567270194295156,0.2350767019310247,[2521.94822029],[2720.28609117],0.9589897420381608,0.1185625451944896,cuneus_lh_gamma_connectivity
cuneus_rh_gamma_connectivity,0.9982870288090362,0.3804781742636391,0.0199154949691757,0.2255163681993059,[2527.04704754],[2725.34689821],0.9571059158218465,0.2454468991640829,cuneus_rh_gamma_connectivity
entorhinal_lh_gamma_connectivity,0.9964039023168566,0.0161760452558385,0.0843501849044205,0.3166562095418443,[2458.38813343],[2656.61172804],0.9247083407241712,0.0269302646782404,entorhinal_lh_gamma_connectivity
entorhinal_rh_gamma_connectivity,0.9956503979174768,0.0044704321118374,0.081961738425979,0.3144529146104977,[2450.42269379],[2648.68450634],0.9155403696911716,-0.0110639976690209,entorhinal_rh_gamma_connectivity
frontalpole_lh_gamma_connectivity,0.9954466027722136,0.005533265689888,0.1377362920682763,0.2936058355958604,[2186.12946284],[2381.22127447],0.9251269174649792,0.1532682272672053,frontalpole_lh_gamma_connectivity
frontalpole_rh_gamma_connectivity,0.995017407848029,0.001581500061937,0.1113801674966933,0.280601711630315,[2454.32960457],[2652.59138357],0.9240525503731248,0.0554820842939541,frontalpole_rh_gamma_connectivity
fusiform_lh_gamma_connectivity,0.9990019832736294,0.8494717804017011,0.0044110693623656,0.0374693740382547,[2524.66596619],[2723.00383558],0.9186007792642596,0.0861448981662789,fusiform_lh_gamma_connectivity
fusiform_rh_gamma_connectivity,0.9970129731453572,0.045662296782426,0.0862645904054395,0.2560625725370351,[2464.66317314],[2663.03906648],0.9264831361550184,0.1918899572743088,fusiform_rh_gamma_connectivity
inferiorparietal_lh_gamma_connectivity,0.998252530635628,0.3609701255085216,0.0574008938044967,0.1602257830260831,[2514.84751773],[2713.18545668],0.925259686890976,0.0020904544143825,inferiorparietal_lh_gamma_connectivity
inferiorparietal_rh_gamma_connectivity,0.9971097993637902,0.0547948711474241,0.0799612740384033,0.2071290674380916,[2417.06723529],[2615.32902314],0.92268340906388,0.0925158781157319,inferiorparietal_rh_gamma_connectivity
inferiortemporal_lh_gamma_connectivity,0.9989809819449128,0.8365514588918601,0.0387252870959744,0.0341346115297218,[2488.17569947],[2686.55169176],0.9297004806231832,0.1101086222302938,inferiortemporal_lh_gamma_connectivity
inferiortemporal_rh_gamma_connectivity,0.9968465885642812,0.0341538777943978,0.0608483753790597,0.3455887796177093,[2518.03892643],[2716.41494684],0.9184346094690083,0.0830884949187375,inferiortemporal_rh_gamma_connectivity
insula_lh_gamma_connectivity,0.9968155759679748,0.0331683125571485,0.0800204658652568,0.2526035289926911,[2435.83174899],[2634.01730474],0.929032176950111,0.0904656359074559,insula_lh_gamma_connectivity
insula_rh_gamma_connectivity,0.9975511008458594,0.1168048426038861,0.042136378800142,0.29119931436948,[2467.93431339],[2666.23406615],0.9175439603586504,-0.0080154233195411,insula_rh_gamma_connectivity
isthmuscingulate_lh_gamma_connectivity,0.998617445228888,0.5891640859387957,0.0461361242552215,0.1510176798895832,[2568.94635904],[2767.28440021],0.9503029880472332,0.1437331283333758,isthmuscingulate_lh_gamma_connectivity
isthmuscingulate_rh_gamma_connectivity,0.997828802498474,0.1849089533746989,0.0490121054577131,0.2108557178418988,[2520.86423494],[2719.24025719],0.9490244292742528,0.2228813421685545,isthmuscingulate_rh_gamma_connectivity
lateraloccipital_lh_gamma_connectivity,0.9964488108148668,0.0171914384445804,0.0969867703742538,0.240284540693842,[2447.05900658],[2645.3969653],0.9281000586642092,0.1461359329778525,lateraloccipital_lh_gamma_connectivity
lateraloccipital_rh_gamma_connectivity,0.9990075034741436,0.8521794307681885,0.0391546897829368,0.050519415249381,[2409.36448179],[2607.74052868],0.932001324683684,0.1937335825094446,lateraloccipital_rh_gamma_connectivity
lateralorbitofrontal_lh_gamma_connectivity,0.9980986899175904,0.287433214633618,0.01012393491737,0.2149874960462154,[2461.0444759],[2659.30632591],0.8969849111178574,-0.0881335618275889,lateralorbitofrontal_lh_gamma_connectivity
lateralorbitofrontal_rh_gamma_connectivity,0.9967709647438052,0.0300839321876073,0.0701787025665083,0.3046367857973169,[2471.91031676],[2670.24816404],0.9009595166649386,-0.0180261118627951,lateralorbitofrontal_rh_gamma_connectivity
lingual_lh_gamma_connectivity,0.9972143523756718,0.0651357203788302,0.0738191581908722,0.2433189538390885,[2495.81921575],[2694.15713955],0.9233795401016408,0.1036419988938204,lingual_lh_gamma_connectivity
lingual_rh_gamma_connectivity,0.9970385524227648,0.0479667120812936,0.0885150748087394,0.2037000363844732,[2479.69021782],[2678.02811161],0.9387478900861942,0.2364593138551212,lingual_rh_gamma_connectivity
medialorbitofrontal_lh_gamma_connectivity,0.9973654483277532,0.0849630878506132,0.0614764690507237,0.2773041090464518,[2438.38002341],[2636.67990994],0.9082067618586868,-0.0520703433017834,medialorbitofrontal_lh_gamma_connectivity
medialorbitofrontal_rh_gamma_connectivity,0.9974407735608612,0.0963454346416701,0.0507187530755226,0.2815943323098784,[2374.00888413],[2572.34685324],0.9251487809195468,0.1512271247122548,medialorbitofrontal_rh_gamma_connectivity
middletemporal_lh_gamma_connectivity,0.9969864939457737,0.0438052274737385,0.0915692925013337,0.0485753789206211,[2484.85341588],[2683.19129382],0.9334608697506456,0.1168989790855811,middletemporal_lh_gamma_connectivity
middletemporal_rh_gamma_connectivity,0.9987344428481174,0.6717727005914974,0.0023773826235728,0.0575570488401959,[2393.94649826],[2592.2845305],0.926859217006588,0.2599706495311451,middletemporal_rh_gamma_connectivity
paracentral_lh_gamma_connectivity,0.9962753140884364,0.0131932655939898,0.0868306758064058,0.229927769489501,[2625.85315329],[2823.96223411],0.9481966747924996,0.012557973221938,paracentral_lh_gamma_connectivity
paracentral_rh_gamma_connectivity,0.996560652387818,0.0212062135797373,0.0856006866288086,0.1454383435795336,[2596.12276294],[2794.34651148],0.9614699515073574,0.0670869481303271,paracentral_rh_gamma_connectivity
parahippocampal_lh_gamma_connectivity,0.9985041207820512,0.5119257267713048,0.0384665841916425,-0.0544045012742948,[2517.4160405],[2715.75401037],0.9097282551053326,0.0657426564789316,parahippocampal_lh_gamma_connectivity
parahippocampal_rh_gamma_connectivity,0.9981838042500616,0.3250013573472912,0.0776373342003553,0.1541724898783858,[2497.96182586],[2696.33782294],0.935398779007472,0.2702007288998983,parahippocampal_rh_gamma_connectivity
parsopercularis_lh_gamma_connectivity,0.998878381659497,0.7716926451907704,0.0069333574342027,0.0672305982370882,[2467.47720331],[2665.81503215],0.9317629408313596,0.0559361699650167,parsopercularis_lh_gamma_connectivity
parsopercularis_rh_gamma_connectivity,0.9966052197986158,0.0225470370700164,0.0290319434997433,0.2874535402259992,[2471.58674913],[2669.92466744],0.9242477817847452,0.0129105512792944,parsopercularis_rh_gamma_connectivity
parsorbitalis_lh_gamma_connectivity,0.9981926681174422,0.3293830781173241,0.0263972262364519,0.1789062729589661,[2494.0855466],[2692.46148832],0.9209616485711076,0.0117713919450486,parsorbitalis_lh_gamma_connectivity
parsorbitalis_rh_gamma_connectivity,0.996727254403434,0.0280213162678729,0.0772715494659948,0.2131963367081581,[2355.38059448],[2553.6804952],0.9120962683842372,-0.0050798609927697,parsorbitalis_rh_gamma_connectivity
parstriangularis_lh_gamma_connectivity,0.9980619560752648,0.2700270769296167,0.0603949404901995,0.0893975569331044,[2464.42481724],[2662.76283987],0.9205019333041412,0.0355910181635511,parstriangularis_lh_gamma_connectivity
parstriangularis_rh_gamma_connectivity,0.9970835825517428,0.0523538987764547,0.040564051809921,0.2124346387431757,[2371.20938709],[2569.4711939],0.9232990521575988,0.110190871660456,parstriangularis_rh_gamma_connectivity
pericalcarine_lh_gamma_connectivity,0.998876546207926,0.7704638256418765,0.0350858820071625,0.0318678573000279,[2533.30069036],[2731.63864616],0.9348307721604714,0.1248666441821735,pericalcarine_lh_gamma_connectivity
pericalcarine_rh_gamma_connectivity,0.9991249641453496,0.9134960040443392,-0.0118665663311068,0.0846655194262266,[2462.95142178],[2661.25128449],0.9439447437316432,0.2011491579340038,pericalcarine_rh_gamma_connectivity
postcentral_lh_gamma_connectivity,0.9978370702951076,0.1874461655356302,0.0590841172521832,0.237394490443596,[2500.89061266],[2699.26647168],0.9441869008546966,0.0410980857028618,postcentral_lh_gamma_connectivity
postcentral_rh_gamma_connectivity,0.9984557355031642,0.4821364199280308,0.0060647166370671,0.1682465588817052,[2527.89499612],[2726.15683926],0.9358340570239504,0.0616127472635187,postcentral_rh_gamma_connectivity
posteriorcingulate_lh_gamma_connectivity,0.9978869137523452,0.2034136546073716,0.065926611674094,0.1897485846045392,[2580.86139579],[2779.23740255],0.9634598701928718,0.0842899753971035,posteriorcingulate_lh_gamma_connectivity
posteriorcingulate_rh_gamma_connectivity,0.9978161041869305,0.1839667459487443,0.0453882910969994,0.0196950176469212,[2619.7841537],[2817.96970886],0.9522232382835352,-0.0277219961032424,posteriorcingulate_rh_gamma_connectivity
precentral_lh_gamma_connectivity,0.9979964846763424,0.2441545201034775,0.0544750497194785,0.1420878446802196,[2520.15844071],[2718.45828014],0.9402567743610132,0.0942336383989172,precentral_lh_gamma_connectivity
